hit_acc,hit_name,hit_score,hit_bias,hit_pvalue,hit_evalue,n_domains,dom_bitscore,dom_bias,dom_ievalue,dom_cevalue,dom_aliL,dom_aliId,dom_aliSim,dom_hmm_from,dom_hmm_to,dom_hmm_acc,dom_hmm_name,dom_sq_from,dom_sq_to,dom_model_cov,dom_seq_cov,studies,assemblies,biomes,samples,extlink
MGYP000331826876,MGYP000331826876,157.3,0.5,-114.447757175823,1.3999999999999998e-41,1,156.985610961914,0.45,1.7e-41,6.499999999999999e-47,279,0.441176470588235,0.8,2,171,PF01083.29,Cutinase,48,227,170,180,ERP108742|https://www.ebi.ac.uk/metagenomics/studies/ERP108742,ERZ650241|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ650241;ERZ650245|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ650245;ERZ650264|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ650264;ERZ650268|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ650268;ERZ650283|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ650283,root:Engineered:Bioremediation:Terephthalate:Wastewater; root:Engineered:Bioremediation:Terephthalate:Wastewater; root:Engineered:Bioremediation:Terephthalate:Wastewater; root:Engineered:Bioremediation:Terephthalate:Wastewater; root:Engineered:Bioremediation:Terephthalate:Wastewater,108742,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000331826876
MGYP003544899419,MGYP003544899419,157.1,0.0,-114.312905020391,1.5999999999999998e-41,1,156.81884765625,0.04,1.9e-41,7.4e-47,232,0.426900584795322,0.812865497076023,2,172,PF01083.29,Cutinase,41,221,171,181,ERP129176|https://www.ebi.ac.uk/metagenomics/studies/ERP129176,ERZ2272596|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ2272596,root:Mixed,129176,https://www.ebi.ac.uk/metagenomics/proteins/MGYP003544899419
MGYP000958340774,MGYP000958340774,157.0,0.0,-114.290285772809,1.7e-41,1,156.820510864258,0.05,1.9e-41,7.4e-47,237,0.412790697674419,0.86046511627907,1,172,PF01083.29,Cutinase,36,227,172,192,ERP110969|https://www.ebi.ac.uk/metagenomics/studies/ERP110969,ERZ724512|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ724512;ERZ724514|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ724514,root:Engineered:Wastewater; root:Engineered:Wastewater,110969,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000958340774
MGYP001553062500,MGYP001553062500,156.7,0.9,-114.069575442872,2.0999999999999999e-41,1,156.492248535156,0.89,2.3999999999999997e-41,9.3e-47,241,0.491329479768786,0.820809248554913,1,173,PF01083.29,Cutinase,32,226,173,195,ERP123561|https://www.ebi.ac.uk/metagenomics/studies/ERP123561,ERZ1505396|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1505396,root:Engineered:Wastewater,123561,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001553062500
MGYP001547469808,MGYP001547469808,156.7,0.1,-114.064967418675,2.0999999999999999e-41,1,156.473922729492,0.06,2.5e-41,9.4e-47,248,0.445086705202312,0.84393063583815,1,173,PF01083.29,Cutinase,45,248,173,204,ERP123561|https://www.ebi.ac.uk/metagenomics/studies/ERP123561,ERZ1505396|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1505396,root:Engineered:Wastewater,123561,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001547469808
MGYP000558882993,MGYP000558882993,156.6,0.0,-114.002203323285,2.2e-41,1,156.313400268555,0.05,2.7999999999999997e-41,1.1e-46,225,0.455621301775148,0.822485207100592,2,170,PF01083.29,Cutinase,45,222,169,178,ERP108742|https://www.ebi.ac.uk/metagenomics/studies/ERP108742,ERZ650245|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ650245;ERZ650264|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ650264;ERZ650283|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ650283;ERZ650309|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ650309,root:Engineered:Bioremediation:Terephthalate:Wastewater; root:Engineered:Bioremediation:Terephthalate:Wastewater; root:Engineered:Bioremediation:Terephthalate:Wastewater; root:Engineered:Bioremediation:Terephthalate:Wastewater,108742,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000558882993
MGYP000199126962,MGYP000199126962,156.5,0.2,-113.915870317247,2.3999999999999997e-41,1,156.271591186523,0.2,2.9e-41,1.1e-46,230,0.459302325581395,0.825581395348837,1,172,PF01083.29,Cutinase,32,225,172,194,ERP108742|https://www.ebi.ac.uk/metagenomics/studies/ERP108742,ERZ650245|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ650245;ERZ650264|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ650264;ERZ650281|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ650281;ERZ650283|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ650283,root:Engineered:Bioremediation:Terephthalate:Wastewater; root:Engineered:Bioremediation:Terephthalate:Wastewater; root:Engineered:Bioremediation:Terephthalate:Wastewater; root:Engineered:Bioremediation:Terephthalate:Wastewater,108742,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000199126962
MGYP000884190025,MGYP000884190025,156.5,0.0,-113.890682662735,2.5e-41,1,156.278762817383,0.02,2.7999999999999997e-41,1.1e-46,212,0.426900584795322,0.842105263157895,2,172,PF01083.29,Cutinase,31,211,171,181,ERP110969|https://www.ebi.ac.uk/metagenomics/studies/ERP110969,ERZ724502|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ724502;ERZ724513|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ724513,root:Engineered:Wastewater; root:Engineered:Wastewater,110969,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000884190025
MGYP005810542883,MGYP005810542883,156.4,0.0,-113.849857942505,2.6e-41,1,156.174346923828,0.04,3.1e-41,1.1999999999999999e-46,223,0.412790697674419,0.872093023255814,2,173,PF01083.29,Cutinase,39,223,172,185,ERP136856|https://www.ebi.ac.uk/metagenomics/studies/ERP136856,ERZ10545953|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ10545953,root:Environmental:Terrestrial:Soil:Oil-contaminated,136856,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005810542883
MGYP000937356928,MGYP000937356928,156.4,0.1,-113.822404046585,2.6e-41,1,156.070907592773,0.06,3.2999999999999997e-41,1.1999999999999999e-46,319,0.488235294117647,0.794117647058823,2,171,PF01083.29,Cutinase,68,249,170,182,ERP111287|https://www.ebi.ac.uk/metagenomics/studies/ERP111287,ERZ773281|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ773281,root:Engineered:Wastewater:Activated Sludge,111287,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000937356928
MGYP002715468907,MGYP002715468907,156.3,0.1,-113.73690199573,2.9e-41,1,156.025329589844,0.1,3.4e-41,1.2999999999999999e-46,252,0.485549132947977,0.826589595375723,1,173,PF01083.29,Cutinase,32,227,173,196,ERP116476|https://www.ebi.ac.uk/metagenomics/studies/ERP116476,ERZ1030018|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1030018,root:Host-associated:Human:Skin,116476,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002715468907
MGYP000122487901,MGYP000122487901,156.1,0.2,-113.661619614464,3.1e-41,1,155.932907104492,0.16,3.6e-41,1.4e-46,209,0.433526011560694,0.838150289017341,1,173,PF01083.29,Cutinase,30,209,173,180,ERP108742|https://www.ebi.ac.uk/metagenomics/studies/ERP108742,ERZ650264|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ650264;ERZ650283|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ650283,root:Engineered:Bioremediation:Terephthalate:Wastewater; root:Engineered:Bioremediation:Terephthalate:Wastewater,108742,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000122487901
MGYP000501134799,MGYP000501134799,156.0,0.0,-113.551771655906,3.5e-41,1,155.672073364258,0.03,4.4e-41,1.7e-46,221,0.467455621301775,0.840236686390533,2,170,PF01083.29,Cutinase,41,218,169,178,ERP107925|https://www.ebi.ac.uk/metagenomics/studies/ERP107925,ERZ501005|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ501005,root:Host-associated:Human:Skin,107925,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000501134799
MGYP002078226812,MGYP002078226812,156.0,0.0,-113.531224400469,3.5e-41,1,155.732513427734,0.02,4.1999999999999997e-41,1.6e-46,208,0.447674418604651,0.819767441860465,2,173,PF01083.29,Cutinase,28,208,172,181,ERP104231|https://www.ebi.ac.uk/metagenomics/studies/ERP104231,ERZ794928|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ794928,root:Engineered:Wastewater:Activated Sludge,104231,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002078226812
MGYP001104324400,MGYP001104324400,156.0,0.0,-113.537872041934,3.5e-41,1,155.814529418945,0.05,3.9e-41,1.5e-46,180,0.431137724550898,0.838323353293413,7,173,PF01083.29,Cutinase,1,173,167,173,ERP112199|https://www.ebi.ac.uk/metagenomics/studies/ERP112199,ERZ781402|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ781402,root:Engineered:Wastewater,112199,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001104324400
MGYP000067669647,MGYP000067669647,155.9,0.0,-113.507968446967,3.6e-41,1,155.652404785156,0.0,4.4e-41,1.7e-46,221,0.465116279069767,0.819767441860465,1,172,PF01083.29,Cutinase,34,219,172,186,ERP107925|https://www.ebi.ac.uk/metagenomics/studies/ERP107925,ERZ500994|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ500994,root:Host-associated:Human:Skin,107925,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000067669647
MGYP002836073857,MGYP002836073857,155.6,0.0,-113.299625320145,4.4999999999999996e-41,1,155.449645996094,0.0,5.1e-41,1.9e-46,209,0.465116279069767,0.813953488372093,1,172,PF01083.29,Cutinase,22,207,172,186,ERP104174|https://www.ebi.ac.uk/metagenomics/studies/ERP104174,ERZ841497|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ841497;ERZ841934|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ841934,root:Environmental:Aquatic:Marine:Oceanic; root:Environmental:Aquatic:Marine:Oceanic,104174,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002836073857
MGYP005810772325,MGYP005810772325,155.3,0.0,-113.08773174845,5.5e-41,1,155.076690673828,0.03,6.599999999999999e-41,2.5e-46,286,0.494186046511628,0.784883720930233,2,173,PF01083.29,Cutinase,38,220,172,183,ERP136856|https://www.ebi.ac.uk/metagenomics/studies/ERP136856,ERZ10545953|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ10545953,root:Environmental:Terrestrial:Soil:Oil-contaminated,136856,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005810772325
MGYP003707244929,MGYP003707244929,155.2,0.0,-113.000179288701,6e-41,1,155.026214599609,0.0,6.9e-41,2.5999999999999998e-46,209,0.465116279069767,0.819767441860465,1,172,PF01083.29,Cutinase,22,207,172,186,ERP108081|https://www.ebi.ac.uk/metagenomics/studies/ERP108081,ERZ505209|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ505209,root:Environmental:Aquatic:Marine,108081,https://www.ebi.ac.uk/metagenomics/proteins/MGYP003707244929
MGYP001125708600,MGYP001125708600,154.9,0.0,-112.790649083046,7.399999999999999e-41,1,154.679595947266,0.01,8.8e-41,3.2999999999999997e-46,217,0.455621301775148,0.804733727810651,2,170,PF01083.29,Cutinase,34,214,169,181,ERP111598|https://www.ebi.ac.uk/metagenomics/studies/ERP111598;ERP112630|https://www.ebi.ac.uk/metagenomics/studies/ERP112630;ERP112631|https://www.ebi.ac.uk/metagenomics/studies/ERP112631;ERP112877|https://www.ebi.ac.uk/metagenomics/studies/ERP112877,ERZ777003|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ777003;ERZ795070|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ795070;ERZ795071|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ795071;ERZ795387|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ795387,root:Engineered:Bioreactor; root:Engineered:Bioreactor; root:Engineered:Bioreactor; root:Engineered:Solid waste:Composting,112877;112631;111598;112630,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001125708600
MGYP002840287632,MGYP002840287632,154.8,0.0,-112.706463610533,8.099999999999999e-41,1,154.612243652344,0.0,9.2e-41,3.4999999999999998e-46,209,0.459302325581395,0.813953488372093,1,172,PF01083.29,Cutinase,22,207,172,186,ERP104174|https://www.ebi.ac.uk/metagenomics/studies/ERP104174,ERZ841824|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ841824,root:Environmental:Aquatic:Marine:Oceanic,104174,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002840287632
MGYP005811152693,MGYP005811152693,154.8,0.0,-112.720902805793,8e-41,1,154.629608154297,0.02,9.099999999999999e-41,3.4999999999999998e-46,208,0.424418604651163,0.802325581395349,1,172,PF01083.29,Cutinase,18,207,172,190,ERP136856|https://www.ebi.ac.uk/metagenomics/studies/ERP136856,ERZ10545953|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ10545953,root:Environmental:Terrestrial:Soil:Oil-contaminated,136856,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005811152693
MGYP003886704653,MGYP003886704653,154.3,0.0,-112.360904962239,1.1e-40,1,154.08430480957,0.0,1.3e-40,5.1e-46,238,0.423529411764706,0.776470588235294,2,171,PF01083.29,Cutinase,54,236,170,183,ERP111160|https://www.ebi.ac.uk/metagenomics/studies/ERP111160,ERZ761577|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ761577,root:Engineered:Solid waste:Composting,111160,https://www.ebi.ac.uk/metagenomics/proteins/MGYP003886704653
MGYP000448072986,MGYP000448072986,153.6,0.0,-111.840478810214,1.9e-40,1,153.292205810547,0.04,2.3e-40,8.9e-46,214,0.449704142011834,0.822485207100592,2,170,PF01083.29,Cutinase,34,211,169,178,ERP108090|https://www.ebi.ac.uk/metagenomics/studies/ERP108090,ERZ505226|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ505226,root:Environmental:Aquatic:Marine,108090,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000448072986
MGYP002628589328,MGYP002628589328,153.5,0.0,-111.758678286993,2.1e-40,1,153.247467041016,0.02,2.4e-40,9.2e-46,224,0.476744186046512,0.86046511627907,1,172,PF01083.29,Cutinase,30,223,172,194,ERP114964|https://www.ebi.ac.uk/metagenomics/studies/ERP114964,ERZ888341|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ888341;ERZ888423|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ888423;ERZ890044|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ890044;ERZ890250|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ890250,root:Environmental:Aquatic:Marine:Oceanic; root:Environmental:Aquatic:Marine; root:Environmental:Aquatic:Marine:Oceanic; root:Environmental:Aquatic:Marine:Oceanic,114964,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002628589328
MGYP002654258361,MGYP002654258361,153.5,1.0,-111.797010141674,2e-40,1,153.361419677734,1.02,2.2e-40,8.5e-46,163,0.443708609271523,0.907284768211921,22,172,PF01083.29,Cutinase,1,158,151,158,ERP115932|https://www.ebi.ac.uk/metagenomics/studies/ERP115932,ERZ1022775|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1022775,root:Environmental:Aquatic:Freshwater:Lake,115932,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002654258361
MGYP005815612077,MGYP005815612077,153.1,0.1,-111.500898722588,2.7e-40,1,152.837005615234,0.08,3.2e-40,1.2e-45,266,0.409356725146199,0.83625730994152,2,172,PF01083.29,Cutinase,47,236,171,190,ERP136856|https://www.ebi.ac.uk/metagenomics/studies/ERP136856,ERZ10545953|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ10545953,root:Environmental:Terrestrial:Soil:Oil-contaminated,136856,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005815612077
MGYP001297343585,MGYP001297343585,152.9,0.0,-111.356204604468,3.1e-40,1,152.532104492188,0.02,4e-40,1.5e-45,331,0.406976744186047,0.819767441860465,1,172,PF01083.29,Cutinase,52,242,172,191,ERP112570|https://www.ebi.ac.uk/metagenomics/studies/ERP112570,ERZ794977|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ794977,root:Engineered:Solid waste:Composting,112570,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001297343585
MGYP004705753629,MGYP004705753629,152.2,0.1,-110.886218511221,5e-40,1,151.956680297852,0.12,5.9999999999999996e-40,2.3e-45,256,0.385964912280702,0.830409356725146,1,171,PF01083.29,Cutinase,45,234,171,190,ERP135134|https://www.ebi.ac.uk/metagenomics/studies/ERP135134,ERZ5510236|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ5510236,root:Environmental:Terrestrial:Soil,135134,https://www.ebi.ac.uk/metagenomics/proteins/MGYP004705753629
MGYP005819780373,MGYP005819780373,152.1,0.1,-110.822904042918,5.3e-40,1,151.824096679688,0.06,6.6e-40,2.5e-45,218,0.409937888198758,0.832298136645963,1,161,PF01083.29,Cutinase,37,214,161,178,ERP136856|https://www.ebi.ac.uk/metagenomics/studies/ERP136856,ERZ10545953|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ10545953,root:Environmental:Terrestrial:Soil:Oil-contaminated,136856,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005819780373
MGYP000993528394,MGYP000993528394,151.9,0.0,-110.681954618934,6.1e-40,1,151.706512451172,0.0,7.2e-40,2.7000000000000002e-45,216,0.38953488372093,0.854651162790698,2,173,PF01083.29,Cutinase,32,216,172,185,ERP111160|https://www.ebi.ac.uk/metagenomics/studies/ERP111160,ERZ761577|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ761577,root:Engineered:Solid waste:Composting,111160,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000993528394
MGYP001398084915,MGYP001398084915,151.3,0.0,-110.220407577028,9.7e-40,1,150.803695678711,0.0,1.3999999999999999e-39,5.2e-45,230,0.406976744186047,0.831395348837209,1,172,PF01083.29,Cutinase,40,229,172,190,ERP104174|https://www.ebi.ac.uk/metagenomics/studies/ERP104174,ERZ840577|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ840577,root:Environmental:Aquatic:Marine,104174,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001398084915
MGYP002654595259,MGYP002654595259,151.2,0.0,-110.157772981147,1e-39,1,150.025390625,0.01,2.3999999999999998e-39,9e-45,220,0.436046511627907,0.843023255813954,1,172,PF01083.29,Cutinase,29,219,172,191,ERP115932|https://www.ebi.ac.uk/metagenomics/studies/ERP115932,ERZ1022745|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1022745,root:Environmental:Aquatic:Freshwater:Lake,115932,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002654595259
MGYP002641032705,MGYP002641032705,150.8,0.0,-109.885824012126,1.3999999999999999e-39,1,150.598861694336,0.05,1.6e-39,6e-45,193,0.442307692307692,0.807692307692308,2,157,PF01083.29,Cutinase,25,193,156,169,ERP114964|https://www.ebi.ac.uk/metagenomics/studies/ERP114964,ERZ891023|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ891023,root:Environmental:Aquatic:Marine:Oceanic,114964,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002641032705
MGYP005821966561,MGYP005821966561,150.4,0.0,-109.597773937479,1.8e-39,1,150.141494750977,0.05,2.2e-39,8.3e-45,264,0.406976744186047,0.819767441860465,1,172,PF01083.29,Cutinase,31,222,172,192,ERP136856|https://www.ebi.ac.uk/metagenomics/studies/ERP136856,ERZ10545953|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ10545953,root:Environmental:Terrestrial:Soil:Oil-contaminated,136856,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005821966561
MGYP005987592137,MGYP005987592137,150.0,0.6,-109.332580526181,2.3999999999999998e-39,1,149.752014160156,0.63,2.9e-39,1.1e-44,216,0.444444444444444,0.807017543859649,1,171,PF01083.29,Cutinase,31,212,171,182,ERP137072|https://www.ebi.ac.uk/metagenomics/studies/ERP137072,ERZ8868305|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ8868305,root:Environmental:Aquatic:Marine,137072,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005987592137
MGYP006265607873,MGYP006265607873,149.7,0.0,-109.086132168819,2.9999999999999996e-39,1,149.388916015625,0.01,3.7e-39,1.4e-44,219,0.444444444444444,0.807017543859649,1,171,PF01083.29,Cutinase,32,217,171,186,ERP137544|https://www.ebi.ac.uk/metagenomics/studies/ERP137544,ERZ9869192|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ9869192,root:Environmental:Aquatic:Marine,137544,https://www.ebi.ac.uk/metagenomics/proteins/MGYP006265607873
MGYP005817635083,MGYP005817635083,149.5,0.0,-108.977611580229,3.4e-39,1,149.319381713867,0.0,3.8999999999999996e-39,1.5e-44,217,0.461988304093567,0.783625730994152,2,172,PF01083.29,Cutinase,24,205,171,182,ERP136868|https://www.ebi.ac.uk/metagenomics/studies/ERP136868,ERZ10545954|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ10545954,root:Engineered:Solid waste:Composting,136868,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005817635083
MGYP005985963745,MGYP005985963745,149.3,0.5,-108.831644050269,3.8999999999999996e-39,1,149.095458984375,0.53,4.6e-39,1.7e-44,216,0.412790697674419,0.802325581395349,1,172,PF01083.29,Cutinase,31,213,172,183,ERP137072|https://www.ebi.ac.uk/metagenomics/studies/ERP137072,ERZ8868305|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ8868305;ERZ8868561|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ8868561,root:Environmental:Aquatic:Marine; root:Environmental:Aquatic:Marine,137072,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005985963745
MGYP003708762401,MGYP003708762401,149.2,0.0,-108.771901610091,4.1e-39,1,148.977828979492,0.0,5e-39,1.9e-44,214,0.456140350877193,0.807017543859649,2,172,PF01083.29,Cutinase,28,212,171,185,ERP108091|https://www.ebi.ac.uk/metagenomics/studies/ERP108091,ERZ505227|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ505227,root:Environmental:Aquatic:Marine,108091,https://www.ebi.ac.uk/metagenomics/proteins/MGYP003708762401
MGYP000162059754,MGYP000162059754,149.0,0.4,-108.610124348401,4.9e-39,2,149.006881713867,0.39,4.9e-39,1.8000000000000002e-44,247,0.439306358381503,0.809248554913295,1,173,PF01083.29,Cutinase,47,247,173,201,ERP108086|https://www.ebi.ac.uk/metagenomics/studies/ERP108086,ERZ505219|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ505219,root:Environmental:Aquatic:Marine,108086,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000162059754
MGYP002876962765,MGYP002876962765,149.0,0.0,-108.584213654964,5e-39,1,148.661895751953,0.0,6.2e-39,2.4e-44,228,0.426900584795322,0.807017543859649,1,171,PF01083.29,Cutinase,37,221,171,185,ERP104174|https://www.ebi.ac.uk/metagenomics/studies/ERP104174,ERZ840537|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ840537,root:Environmental:Aquatic:Marine:Oceanic,104174,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002876962765
MGYP002628402822,MGYP002628402822,148.4,0.0,-108.172070675762,7.5e-39,1,148.188385009766,0.04,8.699999999999999e-39,3.3e-44,213,0.447058823529412,0.811764705882353,2,171,PF01083.29,Cutinase,27,211,170,185,ERP114964|https://www.ebi.ac.uk/metagenomics/studies/ERP114964,ERZ887849|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ887849;ERZ888145|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ888145;ERZ890044|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ890044,root:Environmental:Aquatic:Marine; root:Environmental:Aquatic:Marine:Oceanic; root:Environmental:Aquatic:Marine:Oceanic,114964,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002628402822
MGYP002628053617,MGYP002628053617,148.2,0.1,-108.035092570057,8.6e-39,1,147.770797729492,0.14,1.2e-38,4.4e-44,223,0.441860465116279,0.790697674418605,1,172,PF01083.29,Cutinase,37,222,172,186,ERP114964|https://www.ebi.ac.uk/metagenomics/studies/ERP114964,ERZ888984|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ888984,root:Environmental:Aquatic:Marine:Oceanic,114964,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002628053617
MGYP001945294700,MGYP001945294700,148.0,0.0,-107.87958524293,1.0000000000000001e-38,1,147.719314575195,0.02,1.2e-38,4.6e-44,242,0.412790697674419,0.831395348837209,1,172,PF01083.29,Cutinase,39,241,172,203,ERP112570|https://www.ebi.ac.uk/metagenomics/studies/ERP112570,ERZ794971|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ794971,root:Engineered:Solid waste:Composting,112570,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001945294700
MGYP005993785911,MGYP005993785911,148.0,0.4,-107.87279731033,1.0000000000000001e-38,1,147.727294921875,0.41,1.2e-38,4.6e-44,216,0.412790697674419,0.796511627906977,1,172,PF01083.29,Cutinase,31,213,172,183,ERP137072|https://www.ebi.ac.uk/metagenomics/studies/ERP137072,ERZ8868561|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ8868561,root:Environmental:Aquatic:Marine,137072,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005993785911
MGYP005826786355,MGYP005826786355,147.6,0.1,-107.608553562099,1.3e-38,1,147.406494140625,0.09,1.5000000000000002e-38,5.7e-44,189,0.3875,0.8125,2,161,PF01083.29,Cutinase,14,185,160,172,ERP136856|https://www.ebi.ac.uk/metagenomics/studies/ERP136856,ERZ10545953|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ10545953,root:Environmental:Terrestrial:Soil:Oil-contaminated,136856,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005826786355
MGYP002628538991,MGYP002628538991,146.5,0.1,-106.847679196631,2.8e-38,1,146.302368164062,0.1,3.3e-38,1.2999999999999998e-43,224,0.406976744186047,0.808139534883721,2,173,PF01083.29,Cutinase,42,223,172,182,ERP114964|https://www.ebi.ac.uk/metagenomics/studies/ERP114964,ERZ888145|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ888145;ERZ888219|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ888219;ERZ888341|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ888341;ERZ890250|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ890250,root:Environmental:Aquatic:Marine:Oceanic; root:Environmental:Aquatic:Marine:Oceanic; root:Environmental:Aquatic:Marine:Oceanic; root:Environmental:Aquatic:Marine:Oceanic,114964,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002628538991
MGYP002629996438,MGYP002629996438,146.0,0.0,-106.475508399226,4.1000000000000003e-38,1,145.740493774414,0.01,4.9e-38,1.9e-43,219,0.426900584795322,0.812865497076023,1,171,PF01083.29,Cutinase,32,217,171,186,ERP114964|https://www.ebi.ac.uk/metagenomics/studies/ERP114964,ERZ888423|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ888423,root:Environmental:Aquatic:Marine,114964,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002629996438
