hit_acc,hit_name,hit_score,hit_bias,hit_pvalue,hit_evalue,n_domains,dom_bitscore,dom_bias,dom_ievalue,dom_cevalue,dom_aliL,dom_aliId,dom_aliSim,dom_hmm_from,dom_hmm_to,dom_hmm_acc,dom_hmm_name,dom_sq_from,dom_sq_to,dom_model_cov,dom_seq_cov,studies,assemblies,biomes,samples,extlink
MGYP000991881521,MGYP000991881521,62.6,0.0,-47.48370672914,1.7e-12,1,58.7589492797852,0.00,2.5e-11,9.7e-17,506,0.324324324324324,0.655405405405405,2,149,PF01083.29,Cutinase,35,241,148,207,ERP111281|https://www.ebi.ac.uk/metagenomics/studies/ERP111281,ERZ772790|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ772790,356,111281,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000991881521
MGYP001285206700,MGYP001285206700,62.5,0.0,-47.4236459360017,1.8e-12,2,60.4207305908203,0.02,7.9e-12,3.0e-17,250,0.4,0.757142857142857,53,122,PF01083.29,Cutinase,139,208,70,70,ERP104231|https://www.ebi.ac.uk/metagenomics/studies/ERP104231,ERZ794930|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ794930,63,104231,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001285206700
MGYP000887056625,MGYP000887056625,62.5,0.0,-47.4233383746677,1.8e-12,1,61.6623229980469,0.00,3.3e-12,1.2e-17,345,0.276422764227642,0.764227642276423,25,147,PF01083.29,Cutinase,114,282,123,169,ERP110969|https://www.ebi.ac.uk/metagenomics/studies/ERP110969,ERZ724519|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ724519,63;62,110969,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000887056625
MGYP003042820522,MGYP003042820522,62.5,0.0,-47.4024161102356,1.9e-12,1,61.4815979003906,0.01,3.7e-12,1.4e-17,234,0.333333333333333,0.694444444444444,53,160,PF01083.29,Cutinase,43,188,108,146,ERP108066|https://www.ebi.ac.uk/metagenomics/studies/ERP108066,ERZ504949|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ504949,363,108066,https://www.ebi.ac.uk/metagenomics/proteins/MGYP003042820522
MGYP002651308097,MGYP002651308097,62.4,1.7,-47.368711165097,1.9e-12,3,59.604419708252,0.78,1.4e-11,5.3e-17,370,0.3,0.68,1,150,PF01083.29,Cutinase,34,216,150,183,ERP115473|https://www.ebi.ac.uk/metagenomics/studies/ERP115473,ERZ1023177|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1023177,62;401,115473,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002651308097
MGYP000909542671,MGYP000909542671,62.4,0.0,-47.3671140044852,1.9e-12,1,61.9839019775391,0.00,2.6e-12,9.9e-18,194,0.394366197183099,0.887323943661972,79,149,PF01083.29,Cutinase,1,82,71,82,ERP110947|https://www.ebi.ac.uk/metagenomics/studies/ERP110947,ERZ724020|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ724020,64,110947,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000909542671
MGYP003734253629,MGYP003734253629,62.4,0.2,-47.3647371489128,1.9e-12,1,61.8361549377441,0.18,2.9e-12,1.1e-17,262,0.297520661157025,0.694214876033058,1,121,PF01083.29,Cutinase,84,222,121,139,ERP110947|https://www.ebi.ac.uk/metagenomics/studies/ERP110947,ERZ724020|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ724020,64,110947,https://www.ebi.ac.uk/metagenomics/proteins/MGYP003734253629
MGYP003418516930,MGYP003418516930,62.4,0.0,-47.3514985220181,2.0e-12,1,62.2281608581543,0.02,2.2e-12,8.3e-18,100,0.376623376623377,0.779220779220779,42,118,PF01083.29,Cutinase,13,93,77,81,ERP129176|https://www.ebi.ac.uk/metagenomics/studies/ERP129176,ERZ2227806|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ2227806,492,129176,https://www.ebi.ac.uk/metagenomics/proteins/MGYP003418516930
MGYP005982748349,MGYP005982748349,62.3,0.1,-47.2537722570891,2.2e-12,1,60.8199119567871,0.09,5.9e-12,2.3e-17,273,0.319444444444444,0.673611111111111,17,160,PF01083.29,Cutinase,74,261,144,188,ERP138399|https://www.ebi.ac.uk/metagenomics/studies/ERP138399,ERZ11460595|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ11460595,410,138399,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005982748349
MGYP001940319708,MGYP001940319708,62.2,0.1,-47.2186832859474,2.2e-12,1,61.5518569946289,0.06,3.5e-12,1.3e-17,279,0.256637168141593,0.743362831858407,36,148,PF01083.29,Cutinase,78,214,113,137,ERP116514|https://www.ebi.ac.uk/metagenomics/studies/ERP116514,ERZ1030333|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1030333,401,116514,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001940319708
MGYP002149659625,MGYP002149659625,62.2,0.0,-47.2179926218991,2.2e-12,1,61.8287582397461,0.00,2.9e-12,1.1e-17,190,0.441558441558442,0.831168831168831,20,99,PF01083.29,Cutinase,2,78,80,77,ERP108742|https://www.ebi.ac.uk/metagenomics/studies/ERP108742,ERZ650309|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ650309,18;62,108742,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002149659625
MGYP003083842760,MGYP003083842760,62.2,0.0,-47.2162389827139,2.2e-12,1,61.0138969421387,0.00,5.2e-12,2.0e-17,802,0.306666666666667,0.686666666666667,1,150,PF01083.29,Cutinase,33,228,150,196,ERP104047|https://www.ebi.ac.uk/metagenomics/studies/ERP104047,ERZ1740123|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1740123,353;361;356;369,104047,https://www.ebi.ac.uk/metagenomics/proteins/MGYP003083842760
MGYP006276361039,MGYP006276361039,62.1,0.0,-47.1751174927753,2.3e-12,1,57.4473419189453,0.00,6.4e-11,2.4e-16,291,0.336633663366337,0.653465346534653,52,152,PF01083.29,Cutinase,116,240,101,125,ERP138845|https://www.ebi.ac.uk/metagenomics/studies/ERP138845,ERZ11848521|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ11848521,114,138845,https://www.ebi.ac.uk/metagenomics/proteins/MGYP006276361039
MGYP003333858092,MGYP003333858092,62.1,0.4,-47.1678115621393,2.3e-12,1,61.6518058776855,0.40,3.3e-12,1.3e-17,197,0.612903225806452,0.887096774193548,59,120,PF01083.29,Cutinase,24,100,62,77,ERP130942|https://www.ebi.ac.uk/metagenomics/studies/ERP130942,ERZ2944690|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ2944690,158,130942,https://www.ebi.ac.uk/metagenomics/proteins/MGYP003333858092
MGYP002713806377,MGYP002713806377,62.1,0.0,-47.1599876334671,2.4e-12,1,61.9958381652832,0.01,2.6e-12,9.8e-18,91,0.414634146341463,0.890243902439024,92,173,PF01083.29,Cutinase,1,91,82,91,ERP116476|https://www.ebi.ac.uk/metagenomics/studies/ERP116476,ERZ1029954|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1029954,401,116476,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002713806377
MGYP002683029649,MGYP002683029649,62.1,0.0,-47.1540549372084,2.4e-12,1,61.791805267334,0.00,3.0e-12,1.1e-17,179,0.26865671641791,0.656716417910448,37,170,PF01083.29,Cutinase,10,164,134,155,ERP116047|https://www.ebi.ac.uk/metagenomics/studies/ERP116047,ERZ1026810|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1026810,62,116047,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002683029649
MGYP002403939657,MGYP002403939657,62.1,0.1,-47.1154451981642,2.5e-12,1,61.8828506469727,0.07,2.8e-12,1.1e-17,152,0.406976744186047,0.767441860465116,1,88,PF01083.29,Cutinase,24,109,88,86,ERP112600|https://www.ebi.ac.uk/metagenomics/studies/ERP112600,ERZ795039|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ795039,4,112600,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002403939657
MGYP000318290239,MGYP000318290239,62.0,0.5,-47.1103353633693,2.5e-12,1,60.9480209350586,0.52,5.4e-12,2.1e-17,537,0.322834645669291,0.700787401574803,25,151,PF01083.29,Cutinase,70,247,127,178,ERP108401|https://www.ebi.ac.uk/metagenomics/studies/ERP108401,ERZ534236|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ534236;ERZ534237|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ534237,54;121;18;132,108401,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000318290239
MGYP000903759239,MGYP000903759239,62.0,0.0,-47.0479759539452,2.6e-12,1,58.8913269042969,0.00,2.3e-11,8.8e-17,395,0.320754716981132,0.691823899371069,2,160,PF01083.29,Cutinase,35,259,159,225,ERP111281|https://www.ebi.ac.uk/metagenomics/studies/ERP111281,ERZ773097|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ773097,356,111281,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000903759239
MGYP001107182000,MGYP001107182000,61.9,2.6,-47.0278684572576,2.7e-12,2,60.2438659667969,0.29,8.9e-12,3.4e-17,469,0.290322580645161,0.690322580645161,1,155,PF01083.29,Cutinase,35,251,155,217,ERP111646|https://www.ebi.ac.uk/metagenomics/studies/ERP111646;ERP112199|https://www.ebi.ac.uk/metagenomics/studies/ERP112199,ERZ778019|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ778019;ERZ781403|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ781403,62;4,111646;112199,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001107182000
MGYP001940703829,MGYP001940703829,61.9,0.0,-47.0236489315875,2.7e-12,1,60.9273376464844,0.02,5.5e-12,2.1e-17,497,0.342465753424658,0.684931506849315,2,147,PF01083.29,Cutinase,30,247,146,218,ERP116532|https://www.ebi.ac.uk/metagenomics/studies/ERP116532,ERZ1030748|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1030748;ERZ1031260|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1031260,401,116532,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001940703829
MGYP004503732169,MGYP004503732169,61.9,1.0,-47.0220301877243,2.7e-12,1,61.5467681884766,1.01,3.5e-12,1.3e-17,271,0.299270072992701,0.678832116788321,2,138,PF01083.29,Cutinase,32,185,137,154,ERP133688|https://www.ebi.ac.uk/metagenomics/studies/ERP133688,ERZ4560480|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ4560480,356,133688,https://www.ebi.ac.uk/metagenomics/proteins/MGYP004503732169
MGYP000883263661,MGYP000883263661,61.9,0.0,-46.9956446627538,2.8e-12,2,58.6647033691406,0.01,2.7e-11,1.0e-16,468,0.314465408805031,0.691823899371069,2,160,PF01083.29,Cutinase,36,257,159,222,ERP111281|https://www.ebi.ac.uk/metagenomics/studies/ERP111281,ERZ773059|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ773059,356,111281,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000883263661
MGYP001556406148,MGYP001556406148,61.9,0.0,-46.9947975201321,2.8e-12,1,61.6378211975098,0.01,3.3e-12,1.3e-17,88,0.424657534246575,0.835616438356164,100,172,PF01083.29,Cutinase,4,79,73,76,ERP123561|https://www.ebi.ac.uk/metagenomics/studies/ERP123561,ERZ1505396|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1505396,62,123561,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001556406148
MGYP001197547733,MGYP001197547733,61.9,0.3,-46.9944845629852,2.8e-12,1,61.4877166748047,0.31,3.7e-12,1.4e-17,146,0.357142857142857,0.821428571428571,1,84,PF01083.29,Cutinase,60,146,84,87,ERP104174|https://www.ebi.ac.uk/metagenomics/studies/ERP104174,ERZ842091|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ842091,158;132,104174,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001197547733
MGYP001739264365,MGYP001739264365,61.9,0.0,-46.9878558068653,2.8e-12,2,58.6871719360352,0.00,2.7e-11,1.0e-16,632,0.320754716981132,0.685534591194969,2,160,PF01083.29,Cutinase,36,257,159,222,ERP125117|https://www.ebi.ac.uk/metagenomics/studies/ERP125117,ERZ1674067|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1674067,369,125117,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001739264365
MGYP002786317727,MGYP002786317727,61.8,0.1,-46.9533981458302,2.9e-12,1,61.560604095459,0.07,3.5e-12,1.3e-17,102,0.486842105263158,0.868421052631579,1,80,PF01083.29,Cutinase,27,102,80,76,ERP116156|https://www.ebi.ac.uk/metagenomics/studies/ERP116156,ERZ1066138|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1066138,89,116156,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002786317727
MGYP000386498668,MGYP000386498668,61.8,0.0,-46.9329291296798,3.0e-12,2,58.9603729248047,0.00,2.2e-11,8.4e-17,716,0.320754716981132,0.69811320754717,2,160,PF01083.29,Cutinase,36,257,159,222,ERP111281|https://www.ebi.ac.uk/metagenomics/studies/ERP111281,ERZ773263|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ773263,356,111281,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000386498668
MGYP000905211407,MGYP000905211407,61.8,0.0,-46.908871897966,3.0e-12,2,57.5251274108887,0.00,6.1e-11,2.3e-16,716,0.314465408805031,0.691823899371069,2,160,PF01083.29,Cutinase,36,257,159,222,ERP111281|https://www.ebi.ac.uk/metagenomics/studies/ERP111281,ERZ773179|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ773179,356,111281,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000905211407
MGYP003255366229,MGYP003255366229,61.7,0.0,-46.8560684731478,3.2e-12,2,41.0226058959961,0.02,7.1e-06,2.7e-11,594,0.417721518987342,0.746835443037975,77,155,PF01083.29,Cutinase,96,190,79,95,ERP126430|https://www.ebi.ac.uk/metagenomics/studies/ERP126430,ERZ1714334|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1714334,80,126430,https://www.ebi.ac.uk/metagenomics/proteins/MGYP003255366229
MGYP002653397515,MGYP002653397515,61.7,0.2,-46.8458083349614,3.2e-12,1,61.4162750244141,0.20,3.9e-12,1.5e-17,123,0.472222222222222,0.805555555555556,47,118,PF01083.29,Cutinase,31,116,72,86,ERP115473|https://www.ebi.ac.uk/metagenomics/studies/ERP115473,ERZ1023324|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1023324,80;62;401;18,115473,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002653397515
MGYP001658478601,MGYP001658478601,61.6,0.0,-46.7706014950763,3.5e-12,1,61.2652816772461,0.02,4.3e-12,1.6e-17,232,0.3,0.690909090909091,6,121,PF01083.29,Cutinase,54,163,116,110,ERP124958|https://www.ebi.ac.uk/metagenomics/studies/ERP124958,ERZ1673737|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1673737,356,124958,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001658478601
MGYP005989054987,MGYP005989054987,61.5,1.3,-46.7446206560716,3.6e-12,2,61.0634651184082,0.18,5.0e-12,1.9e-17,560,0.330508474576271,0.677966101694915,38,155,PF01083.29,Cutinase,110,273,118,164,ERP137072|https://www.ebi.ac.uk/metagenomics/studies/ERP137072,ERZ8868561|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ8868561,132,137072,https://www.ebi.ac.uk/metagenomics/proteins/MGYP005989054987
MGYP002652396462,MGYP002652396462,61.5,0.0,-46.7172369057188,3.7e-12,1,60.9125328063965,0.03,5.6e-12,2.1e-17,299,0.310810810810811,0.668918918918919,2,149,PF01083.29,Cutinase,32,204,148,173,ERP115473|https://www.ebi.ac.uk/metagenomics/studies/ERP115473,ERZ941563|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ941563,401,115473,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002652396462
MGYP001370527001,MGYP001370527001,61.5,0.0,-46.7034344163785,3.7e-12,1,58.2594871520996,0.01,3.6e-11,1.4e-16,414,0.336,0.664,42,166,PF01083.29,Cutinase,106,265,125,160,ERP104231|https://www.ebi.ac.uk/metagenomics/studies/ERP104231,ERZ794918|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ794918,63;64,104231,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001370527001
MGYP006054751565,MGYP006054751565,61.4,0.0,-46.6685154133424,3.9e-12,2,60.261604309082,0.01,8.8e-12,3.3e-17,338,0.258333333333333,0.766666666666667,29,148,PF01083.29,Cutinase,111,276,120,166,ERP129176|https://www.ebi.ac.uk/metagenomics/studies/ERP129176,ERZ2272274|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ2272274,492,129176,https://www.ebi.ac.uk/metagenomics/proteins/MGYP006054751565
MGYP002758587189,MGYP002758587189,61.4,0.6,-46.6355712778195,4.0e-12,1,60.6692047119141,0.58,6.6e-12,2.5e-17,302,0.2578125,0.7578125,26,153,PF01083.29,Cutinase,83,258,128,176,ERP116514|https://www.ebi.ac.uk/metagenomics/studies/ERP116514,ERZ1035785|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1035785;ERZ1035788|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1035788,401,116514,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002758587189
MGYP000513250894,MGYP000513250894,61.4,0.0,-46.6343491262027,4.0e-12,2,58.3687362670898,0.00,3.4e-11,1.3e-16,716,0.320754716981132,0.685534591194969,2,160,PF01083.29,Cutinase,36,257,159,222,ERP125117|https://www.ebi.ac.uk/metagenomics/studies/ERP125117,ERZ1674306|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1674306,369,125117,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000513250894
MGYP000931526352,MGYP000931526352,61.4,0.0,-46.6240080508232,4.0e-12,1,58.1605415344238,0.03,3.9e-11,1.5e-16,460,0.306306306306306,0.675675675675676,50,160,PF01083.29,Cutinase,138,283,111,146,ERP110969|https://www.ebi.ac.uk/metagenomics/studies/ERP110969,ERZ724512|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ724512;ERZ724513|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ724513;ERZ724557|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ724557,62,110969,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000931526352
MGYP002622049519,MGYP002622049519,61.4,0.1,-46.6238138015596,4.0e-12,1,60.4801940917969,0.13,7.5e-12,2.9e-17,497,0.352941176470588,0.680672268907563,49,167,PF01083.29,Cutinase,54,203,119,150,ERP114507|https://www.ebi.ac.uk/metagenomics/studies/ERP114507,ERZ842377|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ842377,425,114507,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002622049519
MGYP003894524443,MGYP003894524443,61.4,0.2,-46.6164539127948,4.1e-12,2,60.3105278015137,0.02,8.5e-12,3.2e-17,453,0.298013245033113,0.721854304635762,1,151,PF01083.29,Cutinase,148,332,151,185,ERP108133|https://www.ebi.ac.uk/metagenomics/studies/ERP108133,ERZ505514|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ505514,105,108133,https://www.ebi.ac.uk/metagenomics/proteins/MGYP003894524443
MGYP001550686926,MGYP001550686926,61.3,0.0,-46.5952240870287,4.2e-12,1,61.177116394043,0.01,4.6e-12,1.8e-17,109,0.422222222222222,0.722222222222222,83,172,PF01083.29,Cutinase,1,108,90,108,ERP123561|https://www.ebi.ac.uk/metagenomics/studies/ERP123561,ERZ1505400|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1505400,62,123561,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001550686926
MGYP002040953332,MGYP002040953332,61.3,0.0,-46.5706839300623,4.3e-12,1,60.0290794372559,0.04,1.0e-11,3.9e-17,504,0.328767123287671,0.691780821917808,2,147,PF01083.29,Cutinase,30,250,146,221,ERP116532|https://www.ebi.ac.uk/metagenomics/studies/ERP116532,ERZ1032339|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1032339,401,116532,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002040953332
MGYP000980538660,MGYP000980538660,61.2,0.0,-46.5255344658107,4.5e-12,2,56.593994140625,0.00,1.2e-10,4.5e-16,214,0.397435897435897,0.769230769230769,49,126,PF01083.29,Cutinase,116,193,78,78,ERP111268|https://www.ebi.ac.uk/metagenomics/studies/ERP111268,ERZ772708|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ772708,63,111268,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000980538660
MGYP000873910641,MGYP000873910641,61.2,0.1,-46.5117643513476,4.5e-12,1,60.5747451782227,0.11,7.1e-12,2.7e-17,312,0.309859154929577,0.683098591549296,21,162,PF01083.29,Cutinase,88,267,142,180,ERP111183|https://www.ebi.ac.uk/metagenomics/studies/ERP111183,ERZ764845|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ764845,4,111183,https://www.ebi.ac.uk/metagenomics/proteins/MGYP000873910641
MGYP002139821122,MGYP002139821122,61.2,0.2,-46.5014529529389,4.6e-12,1,61.0714073181152,0.15,5.0e-12,1.9e-17,74,0.519230769230769,0.884615384615385,68,119,PF01083.29,Cutinase,15,66,52,52,ERP108742|https://www.ebi.ac.uk/metagenomics/studies/ERP108742,ERZ650248|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ650248,18,108742,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002139821122
MGYP001627251287,MGYP001627251287,61.2,0.1,-46.487850108675,4.6e-12,2,57.9128150939941,0.17,4.6e-11,1.8e-16,422,0.307086614173228,0.708661417322835,38,164,PF01083.29,Cutinase,82,248,127,167,ERP124932|https://www.ebi.ac.uk/metagenomics/studies/ERP124932,ERZ1669373|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1669373,197,124932,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001627251287
MGYP002757603491,MGYP002757603491,61.2,0.3,-46.486706196345,4.6e-12,1,60.4038391113281,0.26,8.0e-12,3.0e-17,309,0.244094488188976,0.716535433070866,25,151,PF01083.29,Cutinase,88,262,127,175,ERP116514|https://www.ebi.ac.uk/metagenomics/studies/ERP116514,ERZ1035244|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1035244;ERZ1035248|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1035248,401,116514,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002757603491
MGYP002636585159,MGYP002636585159,61.1,0.1,-46.4309566576957,4.9e-12,1,60.5893402099609,0.05,7.0e-12,2.7e-17,107,0.434210526315789,0.907894736842105,1,79,PF01083.29,Cutinase,32,107,79,76,ERP114964|https://www.ebi.ac.uk/metagenomics/studies/ERP114964,ERZ887847|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ887847,158,114964,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002636585159
MGYP003634818494,MGYP003634818494,61.1,0.2,-46.4232406452811,4.9e-12,1,60.3950080871582,0.20,8.0e-12,3.0e-17,169,0.369230769230769,0.923076923076923,108,172,PF01083.29,Cutinase,2,101,65,100,ERP131672|https://www.ebi.ac.uk/metagenomics/studies/ERP131672,ERZ3421831|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ3421831,158;132,131672,https://www.ebi.ac.uk/metagenomics/proteins/MGYP003634818494
MGYP003624100718,MGYP003624100718,61.1,4.4,-46.4110973684005,5.0e-12,1,60.7293853759766,4.40,6.3e-12,2.4e-17,128,0.352272727272727,0.806818181818182,1,88,PF01083.29,Cutinase,26,118,88,93,ERP131672|https://www.ebi.ac.uk/metagenomics/studies/ERP131672,ERZ3421860|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ3421860;ERZ3422165|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ3422165,132,131672,https://www.ebi.ac.uk/metagenomics/proteins/MGYP003624100718
MGYP001018835286,MGYP001018835286,61.0,0.0,-46.3701269612224,5.2e-12,1,58.3566589355469,0.00,3.4e-11,1.3e-16,814,0.306666666666667,0.693333333333333,1,150,PF01083.29,Cutinase,33,240,150,208,ERP111281|https://www.ebi.ac.uk/metagenomics/studies/ERP111281,ERZ773037|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ773037,363;369;353;356;361,111281,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001018835286
MGYP002759344239,MGYP002759344239,61.0,0.1,-46.3599099895391,5.3e-12,1,59.936450958252,0.14,1.1e-11,4.2e-17,340,0.258064516129032,0.766129032258065,26,149,PF01083.29,Cutinase,110,279,124,170,ERP116514|https://www.ebi.ac.uk/metagenomics/studies/ERP116514,ERZ1036380|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1036380,63;62;401,116514,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002759344239
MGYP002722049749,MGYP002722049749,61.0,1.1,-46.3383995815033,5.4e-12,1,58.9605140686035,1.07,2.2e-11,8.4e-17,508,0.285714285714286,0.748299319727891,2,148,PF01083.29,Cutinase,172,403,147,232,ERP116514|https://www.ebi.ac.uk/metagenomics/studies/ERP116514,ERZ1032986|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1032986,32;30;356;409;353;369;132;62;466;197;361;165;154;401;158;93,116514,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002722049749
MGYP002719530499,MGYP002719530499,61.0,0.0,-46.3366594318504,5.4e-12,1,59.7001533508301,0.04,1.3e-11,5.0e-17,508,0.328767123287671,0.684931506849315,2,147,PF01083.29,Cutinase,30,250,146,221,ERP116514|https://www.ebi.ac.uk/metagenomics/studies/ERP116514,ERZ1030738|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1030738,401,116514,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002719530499
MGYP003584733444,MGYP003584733444,60.9,0.0,-46.3149898473347,5.5e-12,1,59.6324005126953,0.03,1.4e-11,5.2e-17,590,0.316455696202532,0.620253164556962,2,159,PF01083.29,Cutinase,35,246,158,212,ERP131768|https://www.ebi.ac.uk/metagenomics/studies/ERP131768,ERZ3455885|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ3455885,63;80,131768,https://www.ebi.ac.uk/metagenomics/proteins/MGYP003584733444
MGYP002713489951,MGYP002713489951,60.9,1.6,-46.3106165409976,5.5e-12,2,60.6329803466797,0.33,6.8e-12,2.6e-17,704,0.39,0.7,48,147,PF01083.29,Cutinase,119,265,100,147,ERP116476|https://www.ebi.ac.uk/metagenomics/studies/ERP116476,ERZ1029937|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1029937;ERZ1029968|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1029968;ERZ1030165|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1030165,401,116476,https://www.ebi.ac.uk/metagenomics/proteins/MGYP002713489951
MGYP001431432270,MGYP001431432270,60.9,0.0,-46.288350719159,5.7e-12,1,58.1056938171387,0.00,4.0e-11,1.5e-16,647,0.327272727272727,0.654545454545455,52,161,PF01083.29,Cutinase,101,262,110,162,ERP112600|https://www.ebi.ac.uk/metagenomics/studies/ERP112600,ERZ795039|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ795039,4,112600,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001431432270
MGYP001550816375,MGYP001550816375,60.9,1.5,-46.2859360928964,5.7e-12,2,52.5842247009277,0.65,2.0e-09,7.6e-15,301,0.291970802919708,0.671532846715328,36,172,PF01083.29,Cutinase,112,284,137,173,ERP123564|https://www.ebi.ac.uk/metagenomics/studies/ERP123564,ERZ1505407|https://www.ebi.ac.uk/metagenomics/assemblies/ERZ1505407,476,123564,https://www.ebi.ac.uk/metagenomics/proteins/MGYP001550816375
